조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,컴퓨터교육과,5,0,5,2.6,2,937.38,913.38,2.67,3.31
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,지리교육과,7,0,7,2.4,9,885.25,884.5,4.06,4.08
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,역사교육과,7,0,7,4.3,11,923.88,916,3.03,3.24
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,영어교육과,5,0,5,1.6,3,883.38,883.38,4.11,4.11
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,국어교육과,5,0,5,3.4,4,907,898.75,3.48,3.7
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,조리외식경영학전공,10,0,10,2,10,833.88,833.5,4.83,5.29
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,항공정비학전공,5,0,5,2.6,4,861.63,841.38,3.27,4.08
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,미디어콘텐츠전공,5,0,5,4,9,871,870.63,3.2,4.18
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,CG디자인전공,5,0,5,3.6,5,876.25,856.38,2.96,3.13
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,호텔관광경영학전공,5,0,5,2.4,5,821.13,821.13,4.18,4.34
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,의료경영학전공,5,0,5,1,0,870.63,870.63,4.37,4.45
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,경영학전공,10,0,10,1.5,5,884.13,842.13,4.33,4.78
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,건축학전공,5,0,5,3.8,7,880.75,857.5,3.59,3.69
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,간호학과,30,0,30,4.5,32,919,910,3.16,3.4
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,치위생학과,10,0,10,6,8,907.75,893.5,3.46,3.84
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,의학과,7,0,7,19.7,10,992.5,991,1.2,1.24
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,트리니티자유대학,53,0,53,1.8,42,828.63,812.5,4.89,5.18
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,항공운항전공,5,0,5,1.4,2,938.88,938.88,2.32,2.63
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,AI소프트웨어융합학부,7,0,7,1,0,871,871,3.92,4.44
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,항공교통물류전공,5,0,5,0.8,0,835.38,835.38,5.39,5.39
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,임상병리학과,10,0,10,6,26,902.13,900.25,3.61,3.66
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,행정학전공,5,0,5,1.4,2,887.5,887.5,3.45,4
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,경찰행정학전공,30,0,30,2,28,841.75,835.75,4.37,4.98
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,사회복지학전공,9,0,9,4.1,28,869.13,856.38,3.61,4.08
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,광고홍보학전공,5,0,5,1.8,4,886.38,886.38,4.53,4.61
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,의생명과학전공,5,0,5,0.6,0,860.5,860.5,4.15,4.72
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,실용음악전공,5,0,5,1,0,879.63,879.63,4.21,4.23
2027,가톨릭관동대학교[본교],72,학생부교과(지역인재전형),수시,작업치료학과,8,0,8,2.6,13,883,870.63,4.12,4.45
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,컴퓨터교육과,1,0,1,1,0,796.38,796.38,6.43,6.43
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,지리교육과,1,0,1,3,1,871.75,871.75,4.42,4.42
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,역사교육과,1,0,1,3,0,895,895,3.8,3.8
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,국어교육과,1,0,1,4,0,944.13,944.13,2.49,2.49
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,행정학전공,1,0,1,1,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,간호학과,3,0,3,9,2,916.38,897.25,3.74,3.74
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,치위생학과,2,0,2,8,5,869.5,869.5,4.48,4.48
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,의학과,1,0,1,38,0,996.25,996.25,1.1,1.1
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,트리니티자유대학,14,0,14,1.1,2,777.63,777.63,6.93,6.93
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,임상병리학과,2,0,2,5,5,898.38,898.38,3.71,3.71
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,경찰행정학전공,5,0,5,1.6,3,833.5,833.5,5.44,5.44
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,사회복지학전공,3,0,3,3,6,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(기회균형전형),수시,작업치료학과,2,0,2,2,2,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,수학교육과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,컴퓨터교육과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,지리교육과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,역사교육과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,영어교육과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,국어교육과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,행정학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,건축공학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,조리외식경영학전공,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,항공정비학전공,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,미디어콘텐츠전공,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,CG디자인전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,호텔관광경영학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,의료경영학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,경영학전공,0,0,0,,1,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,건축학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,간호학과,10,0,10,6.2,5,916.75,916,3.22,3.24
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,치위생학과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,의학과,5,0,5,16.6,9,997.38,996.63,1.07,1.09
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,트리니티자유대학,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,AI소프트웨어융합학부,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,항공교통물류전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,경찰행정학전공,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,사회복지학전공,0,0,0,,1,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,광고홍보학전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,의생명과학전공,0,0,0,,1,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,실용음악전공,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,작업치료학과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭관동대학교[본교],72,학생부교과(농어촌학생전형),수시,임상병리학과,0,0,0,,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
2027,가톨릭꽃동네대학교[본교],215,학생부교과(일반학생전형),수시,간호학과,15,0,15,7.87,40,424.13,366.09,2.54,3.67
2027,가톨릭꽃동네대학교[본교],215,학생부교과(일반학생전형),수시,자율전공학부,18,0,18,1.5,9,338.3,218.75,4.64,5.5
2027,가톨릭꽃동네대학교[본교],215,학생부교과(농어촌전형),수시,간호학과,1,0,1,6,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,가톨릭꽃동네대학교[본교],215,학생부교과(가톨릭지도자추천전형),수시,간호학과,10,0,10,4.9,9,208.18,169.09,4.04,5.33
2027,가톨릭꽃동네대학교[본교],215,학생부교과(가톨릭지도자추천전형),수시,자율전공학부,3,0,3,1.67,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,가톨릭꽃동네대학교[본교],215,학생부교과(만학도 및 자립지원),수시,자율전공학부,10,0,10,1.1,0,341.7,180.95,4.08,7.13
2027,가톨릭꽃동네대학교[본교],215,학생부교과(휴먼리더면접전형),수시,간호학과,13,0,13,7.54,18,208.45,177.27,4.03,4.89
2027,가톨릭꽃동네대학교[본교],215,학생부교과(지역인재전형),수시,간호학과,18,0,18,5.28,29,379.77,340.91,3.29,4.11
2027,가톨릭꽃동네대학교[본교],215,학생부교과(지역인재-경제배려대상자전형),수시,간호학과,2,0,2,3,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,가톨릭꽃동네대학교[본교],215,학생부교과(특성화고교전형),수시,간호학과,5,0,5,4.4,9,322.97,266.42,3.11,5.67
2027,가톨릭꽃동네대학교[본교],215,학생부교과(경제배려대상자전형),수시,간호학과,4,0,4,4.5,4,324.43,285,4.5,5.22
2027,가톨릭꽃동네대학교[본교],215,학생부교과(특수교육대상자전형),수시,자율전공학부,2,0,2,1,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,가톨릭꽃동네대학교[본교],215,학생부교과(특수교육대상자전형),정시(나),자율전공학부,0,2,2,,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,회계학과,3,0,3,13,1,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,아동학과,3,0,3,8,8,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,경영학과,3,0,3,22,10,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,데이터사이언스학과,2,0,2,11.5,2,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,공간디자인?소비자학과,2,0,2,9.5,3,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,미디어기술콘텐츠학과,2,0,2,16.5,3,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,식품영양학과,2,0,2,26,5,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,의류학과,2,0,2,9,0,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,인공지능학과,2,0,2,14,5,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,정보통신전자공학부,2,0,2,16.5,5,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(특성화고교졸업자전형),수시,컴퓨터정보공학부,2,0,2,17,1,미제출 사유 : 모집인원 3명이하,,,
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,바이오메디컬소프트웨어학과,5,0,5,7.4,9,984.87,984.78,2.51,2.52
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,회계학과,5,0,5,5.4,11,984.43,983.84,2.56,2.62
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,법학과,5,0,5,6,6,987.3,985.28,2.27,2.47
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,사회복지학과,5,0,5,6,9,985.27,983.59,2.47,2.64
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,아동학과,5,0,5,5,5,983.91,983.64,2.61,2.64
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,국제학부,5,0,5,6.2,9,985.26,983.69,2.47,2.63
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,사회학과,5,0,5,6.2,3,986.43,985.36,2.36,2.46
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,행정학과,5,0,5,6.2,5,982.77,982.77,2.72,2.72
2027,가톨릭대학교[본교],46,학생부교과(지역균형전형),수시,특수교육과,6,0,6,5.17,12,983.36,982.19,2.66,2.78
